"","Municipal","State","Year","Average_Monthly_Employment","Average_Weekly_Wage","Number_of_Employer_Establishments","Total_Wages_Paid_to_All_Workers","Inflation_Adjusted_Average_Weekly_Wage","Change","Employment_Change_Pct","Establishment_Change","Establishment_Change_Pct","Average_Weekly_Wage_Change","Average_Weekly_Wage_Change_Pct","Employment_difference","Establishment_difference","Average_Weekly_Wage_difference"
"2355","Littleton","MA",2010,4803,1261,349,314935413,1417.50889679715,0.914508758568164,91.4508758568165,0.994301994301994,99.4301994301994,0.889679715302491,88.9679715302491,-8.5,-0.6,-11
"2356","Littleton","MA",2011,4634,1252,350,301606943,1364.32650629726,0.882330540746382,88.2330540746382,0.997150997150997,99.7150997150997,0.856300528656145,85.6300528656145,-11.8,-0.3,-14.4
"2357","Littleton","MA",2012,6447,1602,366,537094969,1710.33319686055,1.22753236862148,122.753236862148,1.04273504273504,104.273504273504,1.0734668086341,107.34668086341,22.8,4.3,7.3
"2358","Littleton","MA",2013,6865,1668,349,595580401,1755.0885356525,1.30712109672506,130.712109672506,0.994301994301994,99.4301994301994,1.10155687365215,110.155687365215,30.7,-0.6,10.2
"2359","Littleton","MA",2014,6966,1689,374,611752923,1748.81589618816,1.32635186595583,132.635186595583,1.06552706552707,106.552706552707,1.09761993886081,109.761993886081,32.6,6.6,9.8
"2360","Littleton","MA",2015,7635,1781,382,706921153,1841.88779707785,1.4537319116527,145.37319116527,1.08831908831909,108.831908831909,1.15603522110228,115.603522110228,45.4,8.8,15.6
"2361","Littleton","MA",2016,7737,1727,382,694763262,1763.791222756,1.47315308453922,147.315308453922,1.08831908831909,108.831908831909,1.10701899399729,110.701899399729,47.3,8.8,10.7
"2362","Littleton","MA",2017,7844,1689,387,688913600,1689,1.49352627570449,149.352627570449,1.1025641025641,110.25641025641,1.06007732476401,106.007732476401,49.4,10.3,6
"2363","Longmeadow","MA",2003,3295,554,305,94938987,738.024347826087,1,100,1,100,1,100,0,0,0
"2364","Longmeadow","MA",2004,3201,603,319,100452767,782.46352567496,0.971471927162367,97.1471927162367,1.04590163934426,104.590163934426,1.06021370159368,106.021370159368,-2.9,4.6,6
"2365","Longmeadow","MA",2005,3206,625,313,104227077,784.434203789042,0.97298937784522,97.298937784522,1.02622950819672,102.622950819672,1.06288390904671,106.288390904671,-2.7,2.6,6.3
"2366","Longmeadow","MA",2006,3318,648,320,111844974,787.885714285714,1.00698027314112,100.698027314112,1.04918032786885,104.918032786885,1.06756059824652,106.756059824652,0.7,4.9,6.8
"2367","Longmeadow","MA",2007,3351,645,298,112336579,762.519894666782,1.01699544764795,101.699544764795,0.977049180327869,97.7049180327869,1.03319070287159,103.319070287159,1.7,-2.3,3.3
"2368","Longmeadow","MA",2008,3339,671,308,116525733,763.925816175344,1.0133535660091,101.33535660091,1.00983606557377,100.983606557377,1.03509568271772,103.509568271772,1.3,1,3.5
"2369","Longmeadow","MA",2009,3353,657,317,114625737,750.657648797177,1.01760242792109,101.760242792109,1.03934426229508,103.934426229508,1.0171177292569,101.71177292569,1.8,3.9,1.7
"2370","Longmeadow","MA",2010,3386,665,331,117079402,747.536412664637,1.02761760242792,102.761760242792,1.08524590163934,108.524590163934,1.01288855153162,101.288855153162,2.8,8.5,1.3
"2371","Longmeadow","MA",2011,3530,673,349,123601981,733.379983017618,1.07132018209408,107.132018209408,1.14426229508197,114.426229508197,0.993707030368105,99.3707030368105,7.1,14.4,-0.6
"2372","Longmeadow","MA",2012,3684,702,350,134507459,749.471850309677,1.11805766312595,111.805766312595,1.14754098360656,114.754098360656,1.01551100924693,101.551100924693,11.8,14.8,1.6
"2373","Longmeadow","MA",2013,3699,744,346,143089843,782.845246118382,1.12261001517451,112.261001517451,1.1344262295082,113.44262295082,1.06073092090297,106.073092090297,12.3,13.4,6.1
"2374","Longmeadow","MA",2014,3620,766,366,144206354,793.127872397945,1.09863429438543,109.863429438543,1.2,120,1.07466355918226,107.466355918226,9.9,20,7.5
"2375","Longmeadow","MA",2015,3671,800,373,152653363,827.349936924356,1.11411229135053,111.411229135053,1.22295081967213,122.295081967213,1.12103339051264,112.103339051264,11.4,22.3,12.1
"2376","Longmeadow","MA",2016,3871,794,380,159906404,810.91501497873,1.17481031866464,117.481031866464,1.24590163934426,124.590163934426,1.09876458326524,109.876458326524,17.5,24.6,9.9
"2377","Longmeadow","MA",2017,3997,833,401,173071996,833,1.21305007587253,121.305007587253,1.31475409836066,131.475409836066,1.12868904996654,112.868904996654,21.3,31.5,12.9
"2378","Lowell","MA",2003,32519,802,1866,1356514728,1068.40347826087,1,100,1,100,1,100,0,0,0
"2379","Lowell","MA",2004,32900,821,1915,1405061703,1065.34420328216,1.01171622743627,101.171622743627,1.02625937834941,102.625937834941,0.997136592082525,99.7136592082525,1.2,2.6,-0.3
"2380","Lowell","MA",2005,33077,855,1896,1471445737,1073.10599078341,1.01715919923737,101.715919923737,1.01607717041801,101.607717041801,1.00440143879931,100.440143879931,1.7,1.6,0.4
"2381","Lowell","MA",2006,33164,871,1933,1501217950,1059.0253968254,1.01983455825825,101.983455825825,1.03590568060021,103.590568060021,0.991222340972964,99.1222340972964,2,3.6,-0.9
"2382","Lowell","MA",2007,33353,914,1950,1584831442,1080.53206779138,1.02564654509671,102.564654509671,1.04501607717042,104.501607717042,1.01135206855583,101.135206855583,2.6,4.5,1.1
"2383","Lowell","MA",2008,33612,953,1978,1665970561,1084.97958690775,1.03361111965313,103.361111965313,1.06002143622722,106.002143622722,1.01551483965015,101.551483965015,3.4,6,1.6
"2384","Lowell","MA",2009,33033,972,1980,1668762543,1110.56200096021,1.01580614410037,101.580614410037,1.06109324758842,106.109324758842,1.03945936489084,103.945936489084,1.6,6.1,3.9
"2385","Lowell","MA",2010,33668,998,2088,1746637154,1121.86667645009,1.03533318982749,103.533318982749,1.11897106109325,111.897106109325,1.05004026968935,105.004026968935,3.5,11.9,5
"2386","Lowell","MA",2011,34093,1019,2235,1806956704,1110.4222922659,1.04840247240075,104.840247240075,1.19774919614148,119.774919614148,1.03932860090781,103.932860090781,4.8,19.8,3.9
"2387","Lowell","MA",2012,34673,1045,2335,1884216315,1115.6667857174,1.06623819920662,106.623819920662,1.2513397642015,125.13397642015,1.04423732084199,104.423732084199,6.6,25.1,4.4
"2388","Lowell","MA",2013,34271,1003,2490,1786672229,1055.36798636658,1.05387619545496,105.387619545496,1.33440514469453,133.440514469453,0.987799092609184,98.7799092609184,5.4,33.4,-1.2
"2389","Lowell","MA",2014,34535,1002,2750,1799434117,1037.48580697486,1.06199452627695,106.199452627695,1.47374062165059,147.374062165059,0.971061802104633,97.1061802104633,6.2,47.4,-2.9
"2390","Lowell","MA",2015,35465,1048,2953,1932563522,1083.82841737091,1.09059319167256,109.059319167256,1.58252947481243,158.252947481243,1.01443737260678,101.443737260678,9.1,58.3,1.4
"2391","Lowell","MA",2016,35967,1057,3134,1977047970,1079.51784739612,1.10603032073557,110.603032073557,1.67952840300107,167.952840300107,1.01040278262042,101.040278262042,10.6,68,1
"2392","Lowell","MA",2017,38115,1147,3319,2273094107,1147,1.17208401242351,117.208401242351,1.77867095391211,177.867095391211,1.0735644570037,107.35644570037,17.2,77.9,7.4
"2393","Ludlow","MA",2003,5980,657,498,204185657,875.238260869565,1,100,1,100,1,100,0,0,0
"2394","Ludlow","MA",2004,6189,687,499,221091855,891.463419798835,1.03494983277592,103.494983277592,1.00200803212851,100.200803212851,1.01853799091593,101.853799091593,3.5,0.2,1.9
"2395","Ludlow","MA",2005,6248,693,491,225161084,869.78064516129,1.04481605351171,104.481605351171,0.985943775100402,98.5943775100402,0.99376442284087,99.376442284087,4.5,-1.4,-0.6
"2396","Ludlow","MA",2006,6286,723,482,236179803,879.076190476191,1.05117056856187,105.117056856187,0.967871485943775,96.7871485943775,1.00438501123433,100.438501123433,5.1,-3.2,0.4
"2397","Ludlow","MA",2007,6467,744,494,250181934,879.55783198773,1.0814381270903,108.14381270903,0.991967871485944,99.1967871485944,1.00493530883108,100.493530883108,8.1,-0.8,0.5
"2398","Ludlow","MA",2008,6561,780,506,266196175,888.021067983261,1.09715719063545,109.715719063545,1.01606425702811,101.606425702811,1.0146049455162,101.46049455162,9.7,1.6,1.5
"2399","Ludlow","MA",2009,6372,786,501,260305273,898.04705015918,1.06555183946488,106.555183946488,1.00602409638554,100.602409638554,1.02606009164516,102.606009164516,6.6,0.6,2.6
"2400","Ludlow","MA",2010,6412,774,521,258179693,870.064937447261,1.07224080267559,107.224080267559,1.04618473895582,104.618473895582,0.994089239863481,99.4089239863481,7.2,4.6,-0.6
"2401","Ludlow","MA",2011,6647,778,507,268869025,847.800336980248,1.11153846153846,111.153846153846,1.01807228915663,101.807228915663,0.968650908996989,96.8650908996989,11.2,1.8,-3.1
"2402","Ludlow","MA",2012,6564,804,498,274515006,858.369469585442,1.09765886287625,109.765886287625,1,100,0.98072662949245,98.072662949245,9.8,0,-1.9
"2403","Ludlow","MA",2013,6501,810,508,273950908,852.29119537082,1.0871237458194,108.71237458194,1.02008032128514,102.008032128514,0.973781921421091,97.3781921421091,8.7,2,-2.6
"2404","Ludlow","MA",2014,6480,834,532,281087665,863.536090835361,1.08361204013378,108.361204013378,1.06827309236948,106.827309236948,0.98662973208852,98.662973208852,8.4,6.8,-1.3
"2405","Ludlow","MA",2015,6862,836,532,298254040,864.580684085952,1.14749163879599,114.749163879599,1.06827309236948,106.827309236948,0.987823227959636,98.7823227959636,14.7,6.8,-1.2
"2406","Ludlow","MA",2016,6668,868,555,300847614,886.491477331911,1.11505016722408,111.505016722408,1.1144578313253,111.44578313253,1.01285731779043,101.285731779043,11.5,11.4,1.3
"2407","Ludlow","MA",2017,6885,889,560,318220112,889,1.15133779264214,115.133779264214,1.12449799196787,112.449799196787,1.01572342040528,101.572342040528,15.1,12.4,1.6
"2408","Lunenburg","MA",2003,2436,619,229,78401925,824.615652173913,1,100,1,100,1,100,0,0,0
"2409","Lunenburg","MA",2004,2345,651,235,79402306,844.749179460032,0.96264367816092,96.264367816092,1.02620087336245,102.620087336245,1.02441565016749,102.441565016749,-3.7,2.6,2.4
"2410","Lunenburg","MA",2005,2381,675,225,83534730,847.188940092166,0.977422003284072,97.7422003284072,0.982532751091703,98.2532751091703,1.0273743141532,102.73743141532,-2.3,-1.7,2.7
"2411","Lunenburg","MA",2006,2475,701,232,90262726,852.326984126984,1.01600985221675,101.600985221675,1.01310043668122,101.310043668122,1.03360514911403,103.360514911403,1.6,1.3,3.4
"2412","Lunenburg","MA",2007,2450,724,235,92215268,855.913804246125,1.00574712643678,100.574712643678,1.02620087336245,102.620087336245,1.03795483628003,103.795483628003,0.6,2.6,3.8
"2413","Lunenburg","MA",2008,2371,737,233,90867287,839.066060389312,0.973316912972085,97.3316912972085,1.0174672489083,101.74672489083,1.017523810247,101.7523810247,-2.7,1.7,1.8
"2414","Lunenburg","MA",2009,2271,741,220,87481155,846.632142707319,0.932266009852217,93.2266009852217,0.960698689956332,96.0698689956332,1.02669909366305,102.669909366305,-6.8,-3.9,2.7
"2415","Lunenburg","MA",2010,2211,755,225,86747934,848.706754228272,0.907635467980296,90.7635467980296,0.982532751091703,98.2532751091703,1.02921494637029,102.921494637029,-9.2,-1.7,2.9
"2416","Lunenburg","MA",2011,2164,765,230,86057225,833.634007442018,0.888341543513957,88.8341543513957,1.00436681222707,100.436681222707,1.01093643474306,101.093643474306,-11.2,0.4,1.1
"2417","Lunenburg","MA",2012,2167,788,237,88779019,841.287490091204,0.889573070607553,88.9573070607553,1.03493449781659,103.493449781659,1.02021770733231,102.021770733231,-11,3.5,2
"2418","Lunenburg","MA",2013,2094,798,231,86902279,839.664659143104,0.859605911330049,85.9605911330049,1.00873362445415,100.873362445415,1.01824972267931,101.824972267931,-14,0.9,1.8
"2419","Lunenburg","MA",2014,2139,792,243,88043531,820.048661800487,0.87807881773399,87.807881773399,1.06113537117904,106.113537117904,0.994461673918769,99.4461673918769,-12.2,6.1,-0.6
"2420","Lunenburg","MA",2015,2213,833,249,95900922,861.478121822485,0.908456486042693,90.8456486042693,1.08733624454148,108.733624454148,1.04470260727091,104.470260727091,-9.2,8.7,4.5
"2421","Lunenburg","MA",2016,2400,858,269,107067328,876.278441878779,0.985221674876847,98.5221674876847,1.17467248908297,117.467248908297,1.06265075076937,106.265075076937,-1.5,17.5,6.3
"2422","Lunenburg","MA",2017,2572,884,276,118178740,884,1.05582922824302,105.582922824302,1.20524017467249,120.524017467249,1.07201457754232,107.201457754232,5.6,20.5,7.2
"2423","Lynn","MA",2003,24491,847,1352,1078601545,1128.35130434783,1,100,1,100,1,100,0,0,0
"2424","Lynn","MA",2004,24655,855,1396,1095581136,1109.46320804659,1.00669633743008,100.669633743008,1.03254437869822,103.254437869822,0.983260447142251,98.3260447142251,0.7,3.3,-1.7
"2425","Lynn","MA",2005,24236,880,1352,1108425238,1104.48335893497,0.989588011922747,98.9588011922747,1,100,0.97884706179637,97.884706179637,-1,0,-2.1
"2426","Lynn","MA",2006,24448,913,1339,1161191148,1110.09206349206,0.998244252990895,99.8244252990895,0.990384615384615,99.0384615384615,0.983817769532055,98.3817769532055,-0.2,-1,-1.6
"2427","Lynn","MA",2007,23024,948,1333,1134582120,1120.72691495211,0.940100445061451,94.0100445061451,0.98594674556213,98.594674556213,0.99324289397607,99.324289397607,-6,-1.4,-0.7
"2428","Lynn","MA",2008,22895,971,1325,1155425418,1105.47238078429,0.934833204034135,93.4833204034135,0.980029585798817,98.0029585798817,0.979723581232744,97.9723581232744,-6.5,-2,-2
"2429","Lynn","MA",2009,22546,978,1350,1146649715,1117.41732195379,0.920583071332326,92.0583071332326,0.998520710059172,99.8520710059172,0.990309771121896,99.0309771121896,-7.9,-0.1,-1
"2430","Lynn","MA",2010,22522,972,1426,1138527340,1092.63968888726,0.919603119513291,91.9603119513291,1.05473372781065,105.473372781065,0.968350623318322,96.8350623318322,-8,5.5,-3.2
"2431","Lynn","MA",2011,23004,995,1486,1190564031,1084.26906850302,0.939283818545588,93.9283818545588,1.0991124260355,109.91124260355,0.960932170969316,96.0932170969316,-6.1,9.9,-3.9
"2432","Lynn","MA",2012,23622,992,1492,1218985460,1059.08272864273,0.964517577885754,96.4517577885754,1.10355029585799,110.355029585799,0.938610807256409,93.8610807256409,-3.5,10.4,-6.1
"2433","Lynn","MA",2013,23618,996,1533,1223202836,1048.00250690042,0.964354252582581,96.4354252582581,1.13387573964497,113.387573964497,0.928790973930011,92.879097393001,-3.6,13.4,-7.1
"2434","Lynn","MA",2014,24115,1013,1656,1270344990,1048.87537172209,0.984647421501776,98.4647421501776,1.22485207100592,122.485207100592,0.929564549338936,92.9564549338936,-1.5,22.5,-7
"2435","Lynn","MA",2015,24574,1033,1847,1319629359,1068.31560605357,1.00338900004083,100.338900004083,1.36612426035503,136.612426035503,0.946793433868584,94.6793433868584,0.3,36.6,-5.3
"2436","Lynn","MA",2016,24395,1051,2029,1333835672,1073.39002612424,0.996080192723858,99.6080192723858,1.50073964497041,150.073964497041,0.951290632614321,95.1290632614322,-0.4,50.1,-4.9
"2437","Lynn","MA",2017,24746,1048,2244,1349071810,1048,1.01041198807725,101.041198807725,1.65976331360947,165.976331360947,0.928788752192503,92.8788752192503,1,66,-7.1
"2438","Lynnfield","MA",2003,4810,769,379,192285673,1024.44173913043,1,100,1,100,1,100,0,0,0
"2439","Lynnfield","MA",2004,4564,777,379,184515817,1008.24902064584,0.948856548856549,94.8856548856549,1,100,0.984193617005165,98.4193617005165,-5.1,0,-1.6
"2440","Lynnfield","MA",2005,4418,794,356,182392414,996.545212493599,0.918503118503118,91.8503118503119,0.939313984168865,93.9313984168866,0.972769045255307,97.2769045255307,-8.1,-6.1,-2.7
"2441","Lynnfield","MA",2006,5321,811,374,224532738,986.073015873016,1.10623700623701,110.623700623701,0.986807387862797,98.6807387862797,0.962546700518092,96.2546700518092,10.6,-1.3,-3.7
"2442","Lynnfield","MA",2007,5757,808,376,241788256,955.218720760868,1.1968814968815,119.68814968815,0.992084432717678,99.2084432717678,0.93242854549413,93.242854549413,19.7,-0.8,-6.8
"2443","Lynnfield","MA",2008,5993,828,381,257900433,942.668518320692,1.24594594594595,124.594594594595,1.00527704485488,100.527704485488,0.92017777323369,92.017777323369,24.6,0.5,-8
"2444","Lynnfield","MA",2009,5520,832,377,238717009,950.604511109972,1.14760914760915,114.760914760915,0.994722955145119,99.4722955145119,0.927924424396123,92.7924424396123,14.8,-0.5,-7.2
"2445","Lynnfield","MA",2010,5676,826,402,243931241,928.518912572917,1.18004158004158,118.004158004158,1.06068601583113,106.068601583113,0.906365757179184,90.6365757179184,18,6.1,-9.4
"2446","Lynnfield","MA",2011,5077,884,414,233496349,963.310408599665,1.05550935550936,105.550935550936,1.09234828496042,109.234828496042,0.940327177041166,94.0327177041166,5.6,9.2,-6
"2447","Lynnfield","MA",2012,5100,922,385,244643686,984.349068355445,1.06029106029106,106.029106029106,1.01583113456464,101.583113456464,0.960863883963747,96.0863883963747,6,1.6,-3.9
"2448","Lynnfield","MA",2013,5356,931,434,259226737,979.608769000288,1.11351351351351,111.351351351351,1.14511873350923,114.511873350923,0.956236681484491,95.6236681484491,11.4,14.5,-4.4
"2449","Lynnfield","MA",2014,6142,906,433,289392690,938.08596918086,1.27692307692308,127.692307692308,1.14248021108179,114.248021108179,0.91570455727148,91.570455727148,27.7,14.2,-8.4
"2450","Lynnfield","MA",2015,6335,915,455,301264475,946.281490357232,1.31704781704782,131.704781704782,1.20052770448549,120.052770448549,0.923704544838687,92.3704544838687,31.7,20.1,-7.6
"2451","Lynnfield","MA",2016,6241,978,470,317322221,998.83486731637,1.2975051975052,129.75051975052,1.2401055408971,124.01055408971,0.975004072134155,97.5004072134155,29.8,24,-2.5
"2452","Lynnfield","MA",2017,5750,1024,473,306061754,1024,1.1954261954262,119.54261954262,1.24802110817942,124.802110817942,0.99956880014396,99.9568800143959,19.5,24.8,0
"2453","Malden","MA",2003,15976,698,1113,579836801,929.857391304348,1,100,1,100,1,100,0,0,0
"2454","Malden","MA",2004,15572,738,1145,597489092,957.641926945474,0.974712068102153,97.4712068102153,1.02875112309075,102.875112309075,1.02988042672022,102.988042672022,-2.5,2.9,3
"2455","Malden","MA",2005,14747,718,1091,550515251,901.158013312852,0.923072108162243,92.3072108162243,0.980233602875112,98.0233602875112,0.969135720961213,96.9135720961213,-7.7,-2,-3.1
"2456","Malden","MA",2006,14980,776,1084,604335878,943.51746031746,0.937656484727091,93.7656484727091,0.973944294699012,97.3944294699012,1.01469049893119,101.469049893119,-6.2,-2.6,1.5
"2457","Malden","MA",2007,15261,833,1076,661316998,984.773755437876,0.955245368052078,95.5245368052078,0.966756513926325,96.6756513926325,1.05905891015879,105.905891015879,-4.5,-3.3,5.9
"2458","Malden","MA",2008,15071,844,1060,661617796,960.884335099836,0.94335252879319,94.335252879319,0.952380952380952,95.2380952380952,1.03336742180644,103.336742180644,-5.7,-4.8,3.3
"2459","Malden","MA",2009,14167,847,1033,623681689,967.742813593925,0.886767651477216,88.6767651477216,0.928122192273136,92.8122192273136,1.04074326089556,104.074326089556,-11.3,-7.2,4.1
"2460","Malden","MA",2010,13798,819,1086,587453263,920.650108229079,0.863670505758638,86.3670505758638,0.975741239892183,97.5741239892183,0.990098177245918,99.0098177245918,-13.6,-2.4,-1
"2461","Malden","MA",2011,13340,852,1102,590816998,928.439443582482,0.835002503755633,83.5002503755633,0.990116801437556,99.0116801437556,0.998475091196644,99.8475091196644,-16.5,-1,-0.2
"2462","Malden","MA",2012,13498,873,1054,612600906,932.035506154342,0.844892338507762,84.4892338507762,0.946990116801438,94.6990116801438,1.00234241817118,100.234241817118,-15.5,-5.3,0.2
"2463","Malden","MA",2013,13546,921,1042,648835885,969.086655477191,0.847896845267902,84.7896845267902,0.936208445642408,93.6208445642408,1.04218847378071,104.218847378071,-15.2,-6.4,4.2
"2464","Malden","MA",2014,13365,921,1098,639821009,953.617193836172,0.83656735102654,83.656735102654,0.986522911051213,98.6522911051213,1.02555209299191,102.555209299191,-16.3,-1.3,2.6
"2465","Malden","MA",2015,13413,940,1177,655523488,972.136175886118,0.83957185778668,83.957185778668,1.05750224618149,105.750224618149,1.04546803087994,104.546803087994,-16,5.8,4.5
"2466","Malden","MA",2016,13557,948,1227,668265085,968.195760956972,0.848585378067101,84.8585378067101,1.10242587601078,110.242587601078,1.04123037576638,104.123037576638,-15.1,10.2,4.1
"2467","Malden","MA",2017,13502,970,1290,681124072,970,0.845142714071107,84.5142714071107,1.15902964959569,115.902964959569,1.043170715285,104.3170715285,-15.5,15.9,4.3
"2468","Manchester-by-the-Sea","MA",2003,1638,731,239,62298841,973.819130434783,1,100,1,100,1,100,0,0,0
"2469","Manchester-by-the-Sea","MA",2004,1637,761,235,64793126,987.487136050821,0.999389499389499,99.9389499389499,0.98326359832636,98.326359832636,1.01403546632929,101.403546632929,-0.1,-1.7,1.4
"2470","Manchester-by-the-Sea","MA",2005,1615,781,232,65606260,980.228981054787,0.985958485958486,98.5958485958486,0.97071129707113,97.071129707113,1.00658217775732,100.658217775732,-1.4,-2.9,0.7
"2471","Manchester-by-the-Sea","MA",2006,1686,801,230,70237387,973.914285714286,1.02930402930403,102.930402930403,0.96234309623431,96.234309623431,1.00009771350401,100.009771350401,2.9,-3.8,0
"2472","Manchester-by-the-Sea","MA",2007,1680,862,228,75344905,1019.0575956632,1.02564102564103,102.564102564103,0.95397489539749,95.397489539749,1.04645468939209,104.645468939209,2.6,-4.6,4.6
"2473","Manchester-by-the-Sea","MA",2008,1806,868,227,81502901,988.208060268552,1.1025641025641,110.25641025641,0.949790794979079,94.9790794979079,1.0147757724038,101.47757724038,10.3,-5,1.5
"2474","Manchester-by-the-Sea","MA",2009,1703,849,219,75201236,970.027920591786,1.03968253968254,103.968253968254,0.916317991631799,91.6317991631799,0.996106864483855,99.6106864483856,4,-8.4,-0.4
"2475","Manchester-by-the-Sea","MA",2010,1677,906,222,79050163,1018.44810507393,1.02380952380952,102.380952380952,0.928870292887029,92.8870292887029,1.04582881280964,104.582881280964,2.4,-7.1,4.6
"2476","Manchester-by-the-Sea","MA",2011,1683,896,233,78457080,976.387020481108,1.02747252747253,102.747252747253,0.97489539748954,97.489539748954,1.00263692709054,100.263692709054,2.7,-2.5,0.3
"2477","Manchester-by-the-Sea","MA",2012,1724,887,220,79502756,946.9822382118,1.05250305250305,105.250305250305,0.920502092050209,92.0502092050209,0.972441605032959,97.2441605032959,5.3,-7.9,-2.8
"2478","Manchester-by-the-Sea","MA",2013,1802,908,217,85068272,955.407907897166,1.1001221001221,110.01221001221,0.907949790794979,90.7949790794979,0.981093796617656,98.1093796617656,10,-9.2,-1.9
"2479","Manchester-by-the-Sea","MA",2014,1689,962,219,84481607,996.069207894025,1.03113553113553,103.113553113553,0.916317991631799,91.6317991631799,1.02284826490245,102.284826490245,3.1,-8.4,2.3
"2480","Manchester-by-the-Sea","MA",2015,1614,959,223,80493004,991.785736888071,0.985347985347985,98.5347985347985,0.933054393305439,93.3054393305439,1.01844963391227,101.844963391227,-1.5,-6.7,1.8
"2481","Manchester-by-the-Sea","MA",2016,1610,938,220,78521664,957.982725503839,0.982905982905983,98.2905982905983,0.920502092050209,92.0502092050209,0.983737837514167,98.3737837514167,-1.7,-7.9,-1.6
"2482","Manchester-by-the-Sea","MA",2017,1599,976,221,81180416,976,0.976190476190476,97.6190476190476,0.924686192468619,92.4686192468619,1.00223950166623,100.223950166623,-2.4,-7.5,0.2
"2483","Mansfield","MA",2003,10712,966,599,537807618,1286.88,1,100,1,100,1,100,0,0,0
"2484","Mansfield","MA",2004,11034,1003,616,575285652,1301.51064055056,1.03005974607916,103.005974607916,1.02838063439065,102.838063439065,1.0113690791298,101.13690791298,3,2.8,1.1
"2485","Mansfield","MA",2005,10680,986,611,547791265,1237.52339989759,0.997012696041822,99.7012696041822,1.02003338898164,102.003338898164,0.961646307268427,96.1646307268427,-0.3,2,-3.8
"2486","Mansfield","MA",2006,10763,1032,625,577523385,1254.78095238095,1.00476101568335,100.476101568335,1.04340567612688,104.340567612688,0.975056689342404,97.5056689342404,0.5,4.3,-2.5
"2487","Mansfield","MA",2007,11193,1150,631,669474101,1359.53159514233,1.04490291262136,104.490291262136,1.0534223706177,105.34223706177,1.05645560980225,105.645560980225,4.5,5.3,5.6
"2488","Mansfield","MA",2008,11819,1170,621,718893111,1332.03160197489,1.10334204630321,110.334204630321,1.03672787979967,103.672787979967,1.03508610124867,103.508610124867,10.3,3.7,3.5
"2489","Mansfield","MA",2009,10931,1171,634,665608429,1337.93014724733,1.02044436146378,102.044436146378,1.05843071786311,105.843071786311,1.03966970288397,103.966970288397,2,5.8,4
"2490","Mansfield","MA",2010,10568,1187,684,652481244,1334.32439373372,0.9865571321882,98.65571321882,1.14190317195326,114.190317195326,1.03686776834959,103.686776834959,-1.3,14.2,3.7
"2491","Mansfield","MA",2011,10579,1341,680,737733334,1461.3113777513,0.987584017923824,98.7584017923824,1.13522537562604,113.522537562604,1.1355459543635,113.55459543635,-1.2,13.5,13.6
"2492","Mansfield","MA",2012,11238,1456,675,850884060,1554.46013397563,1.04910380881255,104.910380881255,1.12687813021703,112.687813021703,1.20792935936189,120.792935936189,4.9,12.7,20.8
"2493","Mansfield","MA",2013,11541,1435,681,861455999,1509.92329056435,1.07738984316654,107.738984316654,1.13689482470785,113.689482470785,1.17332097053677,117.332097053677,7.7,13.7,17.3
"2494","Mansfield","MA",2014,11841,1554,736,957108826,1609.03487429035,1.10539581777446,110.539581777446,1.22871452420701,122.871452420701,1.25033792917005,125.033792917005,10.5,22.9,25
"2495","Mansfield","MA",2015,11682,1876,750,1139727778,1940.13560208761,1.09055265123226,109.055265123226,1.25208681135225,125.208681135225,1.50762744163218,150.762744163218,9.1,25.2,50.8
"2496","Mansfield","MA",2016,12253,1502,748,957235161,1533.99792506052,1.143857356236,114.3857356236,1.24874791318865,124.874791318865,1.19202872455903,119.202872455903,14.4,24.9,19.2
"2497","Mansfield","MA",2017,12112,1387,743,873531496,1387,1.13069454817028,113.069454817028,1.24040066777963,124.040066777963,1.0778005719259,107.78005719259,13.1,24,7.8
"2498","Marblehead","MA",2003,4957,717,703,184866291,955.168695652174,1,100,1,100,1,100,0,0,0
"2499","Marblehead","MA",2004,4925,709,704,181478075,920.011011116993,0.993544482549929,99.3544482549929,1.00142247510669,100.142247510669,0.963192172550027,96.3192172550027,-0.6,0.1,-3.7
"2500","Marblehead","MA",2005,4886,726,673,184565130,911.198771121352,0.985676820657656,98.5676820657656,0.957325746799431,95.7325746799431,0.953966325811379,95.3966325811379,-1.4,-4.3,-4.6
"2501","Marblehead","MA",2006,4932,767,658,196824778,932.574603174603,0.994956626992132,99.4956626992132,0.935988620199147,93.5988620199146,0.97634544287264,97.634544287264,-0.5,-6.4,-2.4
"2502","Marblehead","MA",2007,5027,791,676,206673621,935.121297180504,1.01412144442203,101.412144442203,0.961593172119488,96.1593172119488,0.979011667192483,97.9011667192483,1.4,-3.8,-2.1
"2503","Marblehead","MA",2008,4989,815,675,211475545,927.868167187638,1.00645551745007,100.645551745007,0.960170697012802,96.0170697012802,0.971418108038083,97.1418108038083,0.6,-4,-2.9
"2504","Marblehead","MA",2009,4858,829,674,209340215,947.176850613181,0.980028242888844,98.0028242888844,0.958748221906117,95.8748221906117,0.991633053851774,99.1633053851774,-2,-4.1,-0.8
"2505","Marblehead","MA",2010,4810,784,676,196043361,881.306086509887,0.970344966713738,97.0344966713738,0.961593172119488,96.1593172119488,0.922670613601031,92.2670613601031,-3,-3.8,-7.7
"2506","Marblehead","MA",2011,4594,812,678,194011673,884.850737311004,0.926770223925762,92.6770223925762,0.964438122332859,96.4438122332859,0.92638163430057,92.638163430057,-7.3,-3.6,-7.4
